Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bonaire,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Côte d’Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,"occupied Palestinian territory, including east Jerusalem",Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saba,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Eustatius,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
320.0,74.0,463.0,0.0,0.0,0.0,0.0,3933.0,349.0,1.0,137.0,76.0,523.0,0.0,454.0,3027.0,1.0,250.0,112.0,0.0,0.0,0.0,0.0,1226.0,0.0,64.0,39.0,26051.0,0.0,0.0,174.0,0.0,0.0,12.0,0.0,487.0,219.0,0.0,64.0,0.0,3025.0,25.0,3721.0,0.0,0.0,375.0,722.0,69.0,8.0,0.0,1.0,51.0,21.0,9.0,30.0,0.0,703.0,422.0,969.0,250.0,0.0,0.0,1.0,23.0,280.0,0.0,0.0,0.0,8.0,549.0,141.0,0.0,123.0,4.0,5.0,390.0,0.0,1.0,43.0,0.0,0.0,0.0,13.0,747.0,0.0,0.0,25.0,1.0,39.0,0.0,1022.0,6.0,0.0,22252.0,1268.0,2613.0,1796.0,3.0,0.0,1128.0,208.0,4.0,206.0,0.0,3.0,1109.0,181.0,195.0,703.0,956.0,0.0,3.0,12.0,0.0,17.0,71.0,0.0,4.0,12.0,309.0,76.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,3103.0,0.0,0.0,151.0,0.0,164.0,25.0,0.0,73.0,204.0,41.0,0.0,2.0,0.0,0.0,575.0,78.0,0.0,14.0,64.0,1557.0,2691.0,0.0,1166.0,0.0,29.0,3638.0,2079.0,205.0,232.0,669.0,546.0,44.0,92.0,3.0,250.0,6368.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4207.0,78.0,289.0,0.0,5.0,183.0,0.0,0.0,2.0,16.0,0.0,9.0,8971.0,5.0,210.0,4.0,127.0,21.0,315.0,106.0,14.0,49.0,0.0,558.0,0.0,0.0,2.0,6.0,1086.0,1.0,14.0,564.0,528.0,0.0,39914.0,1.0,1.0,316.0,0.0,419.0,14.0,0.0,19.0,5.0,18.0
210.0,68.0,475.0,0.0,33.0,0.0,2.0,4177.0,535.0,0.0,169.0,69.0,513.0,0.0,500.0,3489.0,0.0,199.0,99.0,0.0,86.0,0.0,0.0,1212.0,0.0,163.0,0.0,20229.0,0.0,0.0,188.0,3.0,0.0,36.0,0.0,392.0,399.0,0.0,38.0,1.0,2462.0,21.0,3171.0,2.0,200.0,245.0,0.0,52.0,15.0,0.0,1.0,118.0,228.0,13.0,56.0,0.0,302.0,865.0,1057.0,280.0,0.0,0.0,8.0,45.0,108.0,0.0,0.0,2.0,3.0,574.0,124.0,0.0,0.0,0.0,5.0,397.0,1883.0,0.0,27.0,0.0,0.0,0.0,2.0,724.0,0.0,26.0,0.0,5.0,38.0,0.0,722.0,16.0,2.0,22752.0,1853.0,2637.0,2426.0,24.0,0.0,1383.0,137.0,5.0,193.0,5.0,2.0,1376.0,183.0,183.0,601.0,810.0,0.0,7.0,22.0,0.0,26.0,65.0,0.0,8.0,48.0,222.0,59.0,6.0,16.0,17.0,0.0,0.0,0.0,69.0,0.0,9.0,7883.0,0.0,7.0,130.0,0.0,228.0,28.0,1.0,54.0,255.0,34.0,0.0,1.0,0.0,1.0,503.0,119.0,0.0,10.0,306.0,1262.0,2980.0,0.0,1185.0,0.0,46.0,2985.0,1487.0,257.0,287.0,129.0,600.0,62.0,235.0,1.0,397.0,6562.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3392.0,69.0,299.0,10.0,25.0,157.0,0.0,0.0,31.0,23.0,0.0,9.0,10134.0,8.0,345.0,13.0,103.0,10.0,251.0,107.0,0.0,53.0,2.0,714.0,0.0,9.0,0.0,16.0,1053.0,1.0,18.0,807.0,532.0,0.0,51055.0,4.0,4.0,379.0,0.0,242.0,0.0,0.0,13.0,68.0,53.0
59.0,82.0,469.0,0.0,10.0,0.0,0.0,4017.0,526.0,0.0,131.0,91.0,537.0,0.0,610.0,3360.0,0.0,221.0,137.0,0.0,0.0,3.0,0.0,1036.0,0.0,248.0,0.0,45305.0,0.0,0.0,240.0,0.0,28.0,43.0,0.0,0.0,232.0,0.0,38.0,0.0,2064.0,33.0,4213.0,0.0,64.0,245.0,538.0,53.0,4.0,0.0,3.0,129.0,77.0,26.0,11.0,0.0,1158.0,0.0,1025.0,259.0,0.0,0.0,8.0,82.0,199.0,0.0,0.0,0.0,9.0,563.0,281.0,0.0,128.0,2.0,5.0,442.0,854.0,0.0,33.0,0.0,0.0,0.0,4.0,815.0,0.0,61.0,0.0,6.0,61.0,0.0,763.0,5.0,1.0,24879.0,2657.0,2691.0,2741.0,11.0,0.0,1329.0,193.0,8.0,197.0,0.0,0.0,1962.0,278.0,214.0,762.0,879.0,0.0,7.0,38.0,43.0,9.0,86.0,0.0,3.0,52.0,101.0,65.0,3.0,36.0,10.0,1.0,0.0,0.0,76.0,0.0,0.0,7927.0,0.0,0.0,174.0,0.0,164.0,31.0,4.0,54.0,108.0,57.0,0.0,3.0,229.0,3.0,460.0,162.0,0.0,11.0,475.0,1210.0,3359.0,0.0,957.0,0.0,52.0,3575.0,2502.0,277.0,443.0,31.0,608.0,50.0,330.0,12.0,555.0,6509.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.0,110.0,357.0,3.0,12.0,158.0,0.0,0.0,53.0,24.0,0.0,13.0,8810.0,0.0,720.0,60.0,87.0,21.0,278.0,97.0,0.0,48.0,5.0,608.0,0.0,6.0,0.0,10.0,1041.0,6.0,6.0,810.0,445.0,0.0,56011.0,6.0,5.0,421.0,0.0,282.0,0.0,0.0,21.0,42.0,98.0
541.0,90.0,460.0,0.0,62.0,0.0,3.0,3336.0,557.0,0.0,173.0,118.0,542.0,2.0,597.0,2949.0,0.0,187.0,124.0,0.0,0.0,0.0,2.0,1439.0,0.0,217.0,0.0,44571.0,0.0,0.0,330.0,2.0,0.0,11.0,0.0,0.0,267.0,0.0,91.0,0.0,3133.0,46.0,4144.0,0.0,207.0,350.0,0.0,91.0,4.0,0.0,2.0,105.0,109.0,41.0,66.0,0.0,1202.0,1773.0,950.0,278.0,0.0,17.0,2.0,75.0,147.0,0.0,0.0,0.0,8.0,240.0,99.0,0.0,0.0,1.0,5.0,395.0,641.0,0.0,50.0,0.0,0.0,0.0,3.0,624.0,0.0,184.0,0.0,1.0,54.0,0.0,550.0,10.0,0.0,26506.0,1611.0,2079.0,2170.0,23.0,0.0,1521.0,214.0,6.0,348.0,0.0,0.0,1726.0,447.0,207.0,833.0,1084.0,0.0,13.0,66.0,0.0,31.0,74.0,0.0,7.0,51.0,209.0,44.0,6.0,64.0,12.0,0.0,0.0,0.0,63.0,0.0,14.0,7453.0,0.0,0.0,184.0,0.0,308.0,21.0,5.0,22.0,118.0,60.0,0.0,2.0,0.0,0.0,499.0,167.0,0.0,8.0,262.0,1518.0,2748.0,0.0,960.0,0.0,84.0,3633.0,1359.0,262.0,418.0,117.0,557.0,45.0,195.0,3.0,614.0,6635.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3183.0,127.0,266.0,6.0,14.0,125.0,0.0,0.0,19.0,13.0,0.0,10.0,13673.0,23.0,758.0,300.0,120.0,36.0,533.0,97.0,0.0,46.0,0.0,713.0,0.0,9.0,0.0,9.0,1024.0,0.0,23.0,819.0,532.0,0.0,65114.0,22.0,9.0,464.0,0.0,317.0,0.0,0.0,38.0,69.0,41.0
157.0,93.0,434.0,0.0,4.0,0.0,0.0,3503.0,489.0,0.0,300.0,72.0,548.0,1.0,511.0,2686.0,0.0,193.0,127.0,3.0,0.0,0.0,0.0,1129.0,0.0,316.0,0.0,42619.0,0.0,0.0,292.0,15.0,31.0,38.0,0.0,0.0,371.0,0.0,0.0,1.0,3058.0,42.0,5335.0,1.0,0.0,649.0,0.0,116.0,10.0,0.0,3.0,141.0,59.0,33.0,13.0,0.0,1125.0,783.0,981.0,298.0,0.0,0.0,1.0,44.0,282.0,0.0,0.0,0.0,6.0,117.0,146.0,0.0,71.0,0.0,8.0,378.0,0.0,1.0,60.0,0.0,0.0,6.0,0.0,1247.0,0.0,88.0,52.0,1.0,96.0,0.0,406.0,3.0,0.0,27114.0,1671.0,2262.0,2848.0,25.0,0.0,1405.0,276.0,2.0,410.0,0.0,0.0,1708.0,473.0,205.0,740.0,1140.0,0.0,11.0,71.0,50.0,6.0,0.0,0.0,4.0,35.0,361.0,83.0,13.0,47.0,34.0,0.0,0.0,0.0,39.0,0.0,9.0,7059.0,0.0,0.0,135.0,1.0,249.0,19.0,4.0,53.0,70.0,65.0,0.0,1.0,0.0,2.0,575.0,198.0,0.0,13.0,396.0,1889.0,2755.0,0.0,965.0,0.0,98.0,3537.0,1154.0,265.0,402.0,275.0,520.0,35.0,258.0,5.0,592.0,6611.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3159.0,98.0,386.0,0.0,15.0,191.0,0.0,0.0,23.0,17.0,0.0,0.0,12349.0,0.0,859.0,57.0,0.0,55.0,334.0,111.0,22.0,47.0,14.0,722.0,0.0,6.0,0.0,5.0,1003.0,11.0,6.0,800.0,473.0,0.0,62244.0,9.0,3.0,483.0,0.0,362.0,1.0,0.0,24.0,29.0,16.0
100.0,83.0,470.0,0.0,21.0,0.0,1.0,3289.0,577.0,0.0,194.0,105.0,526.0,1.0,431.0,2666.0,0.0,160.0,62.0,4.0,93.0,1.0,2.0,1452.0,0.0,318.0,0.0,45048.0,0.0,0.0,211.0,0.0,0.0,32.0,15.0,0.0,321.0,0.0,88.0,0.0,2755.0,35.0,6803.0,0.0,75.0,360.0,548.0,140.0,7.0,0.0,1.0,53.0,66.0,24.0,0.0,0.0,1199.0,1408.0,923.0,249.0,0.0,0.0,0.0,54.0,158.0,0.0,0.0,5.0,0.0,457.0,245.0,0.0,0.0,0.0,5.0,248.0,785.0,0.0,41.0,0.0,0.0,0.0,2.0,961.0,0.0,75.0,0.0,4.0,35.0,0.0,669.0,6.0,0.0,28637.0,1681.0,2397.0,2734.0,23.0,0.0,1168.0,188.0,0.0,373.0,0.0,1.0,1798.0,278.0,203.0,478.0,1352.0,0.0,8.0,86.0,0.0,35.0,47.0,0.0,2.0,56.0,435.0,192.0,8.0,67.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,7221.0,1.0,3.0,108.0,0.0,214.0,24.0,1.0,45.0,82.0,84.0,0.0,1.0,0.0,0.0,664.0,197.0,2.0,4.0,463.0,1083.0,2521.0,0.0,1041.0,0.0,0.0,3198.0,1300.0,305.0,342.0,229.0,498.0,44.0,284.0,6.0,698.0,6615.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.0,132.0,345.0,0.0,5.0,169.0,0.0,0.0,8.0,34.0,0.0,13.0,13497.0,10.0,1170.0,106.0,46.0,3.0,369.0,71.0,0.0,49.0,1.0,568.0,0.0,0.0,0.0,18.0,1016.0,0.0,7.0,678.0,403.0,0.0,68273.0,14.0,8.0,500.0,0.0,431.0,0.0,0.0,9.0,99.0,40.0
4.0,117.0,483.0,0.0,23.0,0.0,0.0,2716.0,182.0,0.0,244.0,90.0,531.0,3.0,471.0,3099.0,5.0,168.0,43.0,0.0,0.0,0.0,0.0,1635.0,0.0,164.0,85.0,39023.0,0.0,0.0,77.0,13.0,8.0,75.0,0.0,257.0,221.0,0.0,0.0,6.0,3012.0,46.0,4586.0,3.0,0.0,386.0,714.0,50.0,6.0,0.0,7.0,59.0,62.0,22.0,4.0,0.0,1418.0,661.0,912.0,283.0,0.0,0.0,0.0,40.0,206.0,0.0,0.0,0.0,4.0,168.0,0.0,0.0,0.0,0.0,9.0,159.0,270.0,0.0,31.0,0.0,0.0,0.0,0.0,979.0,0.0,97.0,0.0,1.0,73.0,0.0,530.0,5.0,0.0,28701.0,1282.0,2186.0,2312.0,17.0,0.0,1236.0,234.0,5.0,366.0,0.0,3.0,1646.0,379.0,216.0,836.0,1283.0,0.0,0.0,166.0,49.0,12.0,44.0,0.0,3.0,77.0,289.0,103.0,14.0,31.0,5.0,0.0,0.0,0.0,149.0,0.0,0.0,3927.0,0.0,0.0,52.0,0.0,203.0,22.0,5.0,72.0,144.0,95.0,0.0,0.0,0.0,0.0,571.0,144.0,0.0,5.0,349.0,1318.0,2753.0,0.0,1075.0,0.0,84.0,3064.0,2124.0,370.0,291.0,288.0,470.0,62.0,174.0,16.0,456.0,6537.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2779.0,121.0,287.0,0.0,17.0,178.0,0.0,0.0,1.0,15.0,0.0,8.0,12058.0,9.0,621.0,29.0,0.0,12.0,308.0,47.0,0.0,46.0,3.0,459.0,0.0,10.0,0.0,39.0,1012.0,5.0,12.0,612.0,401.0,0.0,67418.0,14.0,1.0,487.0,0.0,375.0,2.0,0.0,80.0,71.0,3.0
285.0,96.0,494.0,3.0,19.0,0.0,0.0,4495.0,339.0,0.0,183.0,52.0,520.0,0.0,535.0,3163.0,0.0,182.0,224.0,0.0,0.0,0.0,0.0,987.0,2.0,97.0,0.0,24831.0,0.0,0.0,159.0,3.0,11.0,24.0,9.0,0.0,244.0,0.0,33.0,0.0,2616.0,55.0,5083.0,0.0,119.0,365.0,106.0,53.0,2.0,1.0,1.0,64.0,42.0,32.0,5.0,0.0,974.0,589.0,931.0,304.0,0.0,0.0,1.0,38.0,203.0,0.0,0.0,0.0,6.0,621.0,221.0,0.0,0.0,0.0,4.0,412.0,470.0,0.0,24.0,0.0,0.0,0.0,0.0,757.0,0.0,29.0,60.0,6.0,37.0,0.0,507.0,13.0,0.0,28498.0,1591.0,2349.0,2229.0,11.0,0.0,1716.0,169.0,0.0,352.0,4.0,3.0,1856.0,189.0,187.0,614.0,1532.0,0.0,1.0,85.0,12.0,14.0,79.0,0.0,5.0,27.0,213.0,66.0,7.0,39.0,1.0,0.0,0.0,0.0,80.0,1.0,13.0,3278.0,0.0,0.0,51.0,0.0,191.0,62.0,1.0,76.0,116.0,72.0,0.0,1.0,0.0,0.0,595.0,86.0,0.0,19.0,404.0,2164.0,1979.0,0.0,1301.0,0.0,160.0,3616.0,652.0,299.0,306.0,356.0,418.0,33.0,57.0,3.0,413.0,6248.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2852.0,63.0,279.0,0.0,7.0,322.0,0.0,0.0,6.0,8.0,0.0,13.0,11554.0,0.0,394.0,19.0,66.0,21.0,106.0,120.0,23.0,44.0,7.0,366.0,0.0,0.0,0.0,4.0,1008.0,1.0,4.0,638.0,344.0,0.0,59590.0,25.0,1.0,679.0,0.0,287.0,0.0,0.0,33.0,78.0,49.0
200.0,85.0,527.0,3.0,16.0,0.0,0.0,4843.0,515.0,0.0,271.0,98.0,529.0,2.0,602.0,3533.0,0.0,155.0,207.0,0.0,85.0,0.0,0.0,1063.0,0.0,199.0,0.0,20286.0,0.0,0.0,234.0,1.0,0.0,58.0,0.0,0.0,565.0,2.0,0.0,4.0,1836.0,54.0,3832.0,4.0,136.0,440.0,165.0,52.0,4.0,0.0,0.0,105.0,60.0,33.0,2.0,0.0,799.0,1111.0,929.0,325.0,0.0,0.0,1.0,45.0,212.0,0.0,0.0,0.0,5.0,917.0,59.0,0.0,0.0,0.0,4.0,351.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,387.0,0.0,30.0,0.0,3.0,0.0,0.0,489.0,16.0,0.0,29429.0,1522.0,2521.0,2022.0,32.0,0.0,1601.0,114.0,1.0,288.0,0.0,15.0,1759.0,497.0,0.0,666.0,1507.0,0.0,0.0,32.0,11.0,14.0,51.0,0.0,21.0,92.0,263.0,67.0,4.0,30.0,11.0,0.0,0.0,0.0,91.0,0.0,0.0,8927.0,0.0,31.0,37.0,0.0,161.0,49.0,0.0,3.0,116.0,98.0,1.0,2.0,301.0,0.0,463.0,134.0,3.0,8.0,293.0,1389.0,2165.0,0.0,1540.0,0.0,0.0,3797.0,547.0,267.0,233.0,113.0,517.0,39.0,269.0,3.0,637.0,6422.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2692.0,45.0,344.0,0.0,9.0,347.0,0.0,0.0,19.0,10.0,0.0,4.0,10496.0,5.0,888.0,9.0,101.0,18.0,170.0,129.0,22.0,48.0,5.0,740.0,0.0,11.0,0.0,13.0,992.0,0.0,11.0,836.0,375.0,0.0,56074.0,0.0,2.0,421.0,0.0,242.0,1.0,0.0,18.0,80.0,30.0
130.0,99.0,554.0,1.0,35.0,0.0,0.0,4666.0,554.0,1.0,244.0,123.0,543.0,3.0,482.0,2733.0,0.0,174.0,260.0,2.0,0.0,0.0,2.0,1617.0,1.0,231.0,0.0,41857.0,0.0,0.0,232.0,1.0,34.0,57.0,1.0,884.0,331.0,0.0,41.0,1.0,1712.0,20.0,5621.0,0.0,0.0,446.0,0.0,126.0,6.0,0.0,1.0,135.0,28.0,42.0,6.0,0.0,1366.0,759.0,913.0,342.0,0.0,0.0,0.0,55.0,294.0,0.0,0.0,0.0,5.0,867.0,70.0,0.0,0.0,0.0,3.0,534.0,442.0,0.0,27.0,0.0,0.0,0.0,1.0,1130.0,0.0,76.0,25.0,8.0,104.0,0.0,527.0,0.0,2.0,32695.0,1574.0,2388.0,2110.0,13.0,0.0,1873.0,162.0,3.0,382.0,0.0,3.0,1674.0,461.0,119.0,703.0,1537.0,0.0,4.0,91.0,0.0,18.0,26.0,0.0,5.0,51.0,262.0,117.0,5.0,68.0,10.0,0.0,0.0,0.0,72.0,0.0,19.0,8463.0,0.0,0.0,105.0,0.0,165.0,62.0,2.0,96.0,167.0,109.0,0.0,1.0,0.0,0.0,643.0,191.0,0.0,6.0,419.0,1679.0,2145.0,0.0,923.0,0.0,94.0,3744.0,1392.0,323.0,375.0,256.0,450.0,61.0,332.0,9.0,641.0,6428.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2671.0,126.0,351.0,8.0,17.0,249.0,0.0,1.0,24.0,19.0,0.0,7.0,12757.0,18.0,1320.0,13.0,110.0,21.0,312.0,123.0,19.0,52.0,4.0,705.0,0.0,9.0,0.0,8.0,947.0,0.0,3.0,848.0,275.0,0.0,64722.0,37.0,8.0,494.0,0.0,303.0,8.0,0.0,10.0,138.0,25.0
159.0,55.0,585.0,15.0,31.0,0.0,0.0,5033.0,442.0,0.0,315.0,130.0,559.0,3.0,524.0,3034.0,1.0,180.0,226.0,0.0,0.0,0.0,1.0,1351.0,0.0,270.0,123.0,39924.0,0.0,0.0,267.0,0.0,7.0,57.0,0.0,0.0,341.0,0.0,11.0,1.0,2493.0,78.0,5271.0,7.0,0.0,504.0,366.0,86.0,2.0,0.0,8.0,137.0,36.0,52.0,8.0,0.0,1072.0,1036.0,928.0,312.0,1307.0,19.0,4.0,63.0,328.0,0.0,0.0,0.0,9.0,304.0,94.0,0.0,179.0,14.0,4.0,583.0,695.0,0.0,35.0,0.0,0.0,0.0,0.0,1202.0,0.0,83.0,0.0,5.0,71.0,0.0,930.0,16.0,0.0,34956.0,1462.0,2500.0,2281.0,22.0,0.0,1936.0,230.0,1.0,583.0,0.0,5.0,1707.0,421.0,135.0,791.0,1654.0,0.0,1.0,57.0,0.0,14.0,63.0,1.0,7.0,134.0,484.0,102.0,3.0,14.0,7.0,0.0,0.0,0.0,46.0,0.0,39.0,8864.0,0.0,1.0,70.0,0.0,283.0,53.0,0.0,72.0,101.0,119.0,0.0,1.0,0.0,3.0,595.0,90.0,1.0,4.0,463.0,1327.0,2085.0,0.0,1147.0,4.0,124.0,3857.0,2310.0,274.0,339.0,195.0,494.0,60.0,224.0,6.0,777.0,6406.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,323.0,2764.0,112.0,383.0,0.0,10.0,248.0,0.0,0.0,14.0,19.0,0.0,23.0,13172.0,20.0,1590.0,10.0,0.0,48.0,287.0,106.0,19.0,46.0,3.0,777.0,0.0,9.0,0.0,9.0,933.0,0.0,8.0,809.0,281.0,0.0,72017.0,6.0,12.0,562.0,0.0,418.0,0.0,0.0,26.0,119.0,273.0
60.0,0.0,593.0,3.0,31.0,0.0,0.0,5020.0,461.0,2.0,425.0,141.0,493.0,5.0,389.0,2709.0,0.0,159.0,274.0,1.0,139.0,2.0,0.0,1938.0,0.0,227.0,0.0,45403.0,0.0,0.0,298.0,7.0,0.0,45.0,5.0,100.0,437.0,0.0,16.0,1.0,2841.0,82.0,8037.0,0.0,275.0,560.0,293.0,98.0,4.0,2.0,0.0,129.0,50.0,32.0,10.0,0.0,1370.0,1079.0,703.0,250.0,0.0,0.0,1.0,67.0,344.0,0.0,0.0,0.0,6.0,53.0,116.0,0.0,0.0,15.0,8.0,529.0,447.0,0.0,28.0,0.0,0.0,5.0,0.0,865.0,0.0,71.0,23.0,2.0,46.0,0.0,831.0,14.0,1.0,34884.0,1752.0,2379.0,2023.0,33.0,0.0,1601.0,231.0,2.0,659.0,2.0,3.0,1808.0,389.0,81.0,553.0,1378.0,0.0,6.0,101.0,103.0,0.0,52.0,1.0,14.0,106.0,378.0,94.0,18.0,17.0,27.0,1.0,0.0,6.0,95.0,0.0,0.0,8266.0,0.0,25.0,59.0,0.0,181.0,19.0,1.0,46.0,57.0,109.0,0.0,1.0,0.0,0.0,600.0,174.0,0.0,12.0,439.0,1619.0,1918.0,0.0,1130.0,0.0,144.0,3862.0,1787.0,353.0,312.0,546.0,421.0,39.0,230.0,10.0,799.0,6234.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2613.0,63.0,392.0,0.0,10.0,327.0,0.0,0.0,11.0,19.0,0.0,0.0,13373.0,0.0,1641.0,7.0,0.0,70.0,268.0,115.0,19.0,45.0,7.0,712.0,0.0,17.0,3.0,12.0,926.0,2.0,5.0,847.0,293.0,0.0,69571.0,14.0,17.0,547.0,0.0,426.0,1.0,0.0,24.0,190.0,58.0
186.0,102.0,601.0,0.0,49.0,0.0,2.0,3637.0,415.0,0.0,206.0,124.0,471.0,5.0,531.0,2459.0,0.0,171.0,130.0,0.0,0.0,0.0,2.0,1946.0,0.0,256.0,0.0,34177.0,0.0,0.0,196.0,2.0,0.0,75.0,0.0,0.0,405.0,0.0,96.0,2.0,2307.0,80.0,8934.0,0.0,0.0,423.0,0.0,116.0,1.0,0.0,6.0,112.0,1.0,43.0,0.0,0.0,1406.0,938.0,698.0,301.0,0.0,0.0,0.0,110.0,356.0,0.0,0.0,0.0,7.0,887.0,146.0,0.0,0.0,0.0,10.0,202.0,488.0,0.0,19.0,0.0,0.0,0.0,1.0,870.0,0.0,61.0,0.0,5.0,27.0,0.0,878.0,22.0,0.0,38902.0,1639.0,2166.0,2049.0,19.0,0.0,1444.0,249.0,3.0,510.0,0.0,5.0,1636.0,688.0,164.0,683.0,1020.0,0.0,4.0,75.0,0.0,18.0,87.0,0.0,16.0,72.0,382.0,97.0,9.0,36.0,5.0,0.0,0.0,1.0,51.0,0.0,0.0,8050.0,0.0,0.0,40.0,0.0,289.0,33.0,1.0,125.0,156.0,145.0,0.0,3.0,0.0,2.0,653.0,240.0,0.0,1.0,532.0,1311.0,1579.0,0.0,1035.0,0.0,115.0,3951.0,2268.0,339.0,313.0,333.0,410.0,34.0,300.0,0.0,889.0,6109.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2565.0,125.0,389.0,0.0,13.0,202.0,0.0,0.0,3.0,24.0,0.0,5.0,13285.0,9.0,2128.0,20.0,235.0,24.0,284.0,80.0,0.0,48.0,3.0,582.0,0.0,8.0,0.0,26.0,918.0,1.0,6.0,731.0,289.0,0.0,76792.0,20.0,11.0,533.0,0.0,337.0,0.0,0.0,5.0,170.0,58.0
